arm,subject,file,file_name,n_samples,n_channels,n_windows,duration_s,channel_rms_mean,channel_rms_std,channel_rms_min,channel_rms_max,channel_rms_cv,dead_channels_lt1,dead_channels_lt2,sat_channels_gt5000,label_unknown_frac,label_frac_neutral,label_frac_neutral_buffer,label_frac_left_turn,label_frac_right_turn,label_frac_signal_left,label_frac_signal_right,label_frac_horn,window_conf_mean,window_conf_p10,window_conf_p25,window_low_conf_frac_lt08,train_kept_windows,train_keep_frac,kept_frac_neutral,kept_frac_left_turn,kept_frac_right_turn,kept_frac_signal_left,kept_frac_signal_right,kept_frac_horn,has_calib,calib_neutral_rms_mean,calib_mvc_rms_mean,calib_ratio_mean,calib_ratio_median,calib_ratio_min,calib_ratio_max,calib_weak_ch_lt15,calib_weak_ch_lt20
right arm,subject05,data/right arm/subject05/filtered/subject05_session04_relabeled_first_gesture_dropped_filtered.npz,subject05_session04_relabeled_first_gesture_dropped_filtered.npz,362232,17,3621,181.116,0.020486654713749886,0.015639014542102814,0.0023153743240982294,0.0415470190346241,0.7633756995201111,17,17,0,0.0,0.15319337964416735,0.11149065230877633,0.12249649605183546,0.15323933306271875,0.15317806183798358,0.15317806183798358,0.15322401525653495,0.7528307097486882,0.0,1.0,0.2471692902513118,2378,0.6567246616956642,0.1724137931034483,0.13793103448275862,0.1724137931034483,0.1724137931034483,0.1724137931034483,0.1724137931034483,1,2.12767790799262e-05,0.028872136026620865,4697.75927734375,1377.55419921875,705.8602905273438,51267.62890625,0,0
right arm,subject06,data/right arm/subject06/filtered/subject06_session01_relabeled_first_gesture_dropped_filtered.npz,subject06_session01_relabeled_first_gesture_dropped_filtered.npz,362232,17,3621,181.116,0.018679210916161537,0.007297667209059,0.008445236831903458,0.03724297881126404,0.3906839191913605,17,17,0,0.0,0.15322512695993198,0.11153324703377172,0.12252495155224315,0.15317916861351327,0.15325576585754444,0.15314852971590082,0.1531332102670946,0.7544877105771887,0.0,1.0,0.2455122894228114,2381,0.6575531621099144,0.17219655606887863,0.1377572448551029,0.17261654766904663,0.1730365392692146,0.17219655606887863,0.17219655606887863,1,3.667151986519457e-06,0.03078901767730713,13063.189453125,9542.8759765625,4472.986328125,45417.0546875,0,0
right arm,subject06,data/right arm/subject06/filtered/subject06_session02_relabeled_first_gesture_dropped_filtered.npz,subject06_session02_relabeled_first_gesture_dropped_filtered.npz,362718,17,3626,181.359,0.013498221524059772,0.006676007527858019,0.005288219079375267,0.035969845950603485,0.49458423256874084,17,17,0,0.0,0.15322154385911155,0.11131198149268823,0.12259561983407766,0.15322154385911155,0.15320622323678787,0.1531909026144642,0.1532521851037589,0.7517926089354661,0.0,1.0,0.24820739106453393,2378,0.655819084390513,0.1724137931034483,0.13793103448275862,0.1724137931034483,0.1724137931034483,0.1724137931034483,0.1724137931034483,1,3.2688258215785027e-06,0.01888113096356392,41245.90625,5785.64501953125,2624.528564453125,290064.1875,0,0
right arm,subject06,data/right arm/subject06/filtered/subject06_session03_relabeled_first_gesture_dropped_filtered.npz,subject06_session03_relabeled_first_gesture_dropped_filtered.npz,363042,17,3629,181.521,0.013686570338904858,0.004161297343671322,0.00654209591448307,0.02278062514960766,0.30404236912727356,17,17,0,0.0,0.1531549819031387,0.11153794595836765,0.12256075374863555,0.15320094218579444,0.15308221145560044,0.15324690246845019,0.15321626228001303,0.7508955635161202,0.0,1.0,0.24910443648387987,2377,0.6550013777900248,0.17206562894404712,0.1379890618426588,0.17248632730332353,0.17248632730332353,0.17248632730332353,0.17248632730332353,1,0.009097844362258911,0.025837954133749008,3.50701642036438,1.5033586025238037,1.1336947679519653,13.07254409790039,8,9
right arm,subject06,data/right arm/subject06/filtered/subject06_session04_relabeled_first_gesture_dropped_filtered.npz,subject06_session04_relabeled_first_gesture_dropped_filtered.npz,362448,17,3623,181.224,0.015683120116591454,0.005133099388331175,0.007939603179693222,0.02763460762798786,0.32730090618133545,17,17,0,0.0,0.15324267381727638,0.11141926833939858,0.12259720360084275,0.15318138287684352,0.153074123731086,0.15322735108216817,0.1532579965523846,0.7524151255865305,0.0,1.0,0.2475848744134695,2378,0.6563621308308032,0.1724137931034483,0.13793103448275862,0.1724137931034483,0.1724137931034483,0.1724137931034483,0.1724137931034483,1,1.6281790522043593e-05,0.02545836754143238,13135.5087890625,997.3856201171875,818.922119140625,152769.453125,0,0
right arm,subject06,data/right arm/subject06/filtered/subject06_session05_relabeled_first_gesture_dropped_filtered.npz,subject06_session05_relabeled_first_gesture_dropped_filtered.npz,363312,17,3632,181.656,0.02112642675638199,0.015299398452043533,0.0075792474672198296,0.07803703844547272,0.7241829633712769,17,17,0,0.0,0.15314852971590082,0.1114719692385468,0.12260154879627432,0.15320980751112576,0.15317916861351327,0.15319448806231953,0.15319448806231953,0.7508259911894273,0.0,1.0,0.2491740088105727,2379,0.6550110132158591,0.1723413198823035,0.13787305590584278,0.17276166456494324,0.1723413198823035,0.1723413198823035,0.1723413198823035,1,9.800336556509137e-06,0.02921057492494583,4443.4482421875,2761.91943359375,1742.880126953125,19753.734375,0,0
right arm,subject06,data/right arm/subject06/filtered/subject06_session06_relabeled_first_gesture_dropped_filtered.npz,subject06_session06_relabeled_first_gesture_dropped_filtered.npz,362124,17,3620,181.062,0.019881529733538628,0.006743703503161669,0.008576106280088425,0.03477169945836067,0.3391943871974945,17,17,0,0.0,0.15322376738305943,0.11115197486878903,0.1225912730337509,0.15328506301957628,0.15325441520131786,0.15326973911044708,0.15322376738305943,0.7524861878453039,0.0,1.0,0.24751381215469614,2376,0.656353591160221,0.17255892255892255,0.13762626262626262,0.17255892255892255,0.17213804713804715,0.17255892255892255,0.17255892255892255,1,0.007447544950991869,0.03186136856675148,7.473212718963623,1.7833850383758545,1.3853226900100708,26.475746154785156,3,9
right arm,subject06,data/right arm/subject06/filtered/subject06_session07_relabeled_first_gesture_dropped_filtered.npz,subject06_session07_relabeled_first_gesture_dropped_filtered.npz,362772,17,3626,181.386,0.02098887227475643,0.01696126163005829,0.007033192552626133,0.08544620871543884,0.808107316493988,17,17,0,0.0,0.15319448806231953,0.11150260813615927,0.12254027100104939,0.15317916861351327,0.15317916861351327,0.15322512695993198,0.15317916861351327,0.7523441809156095,0.0,1.0,0.24765581908439052,2378,0.655819084390513,0.1724137931034483,0.13793103448275862,0.1724137931034483,0.1724137931034483,0.1724137931034483,0.1724137931034483,1,1.6220928955590352e-05,0.028363309800624847,2723.745849609375,2048.70166015625,621.5484008789062,7790.546875,0,0
right arm,subject06,data/right arm/subject06/filtered/subject06_session08_relabeled_first_gesture_dropped_filtered.npz,subject06_session08_relabeled_first_gesture_dropped_filtered.npz,362394,17,3622,181.197,0.01699982024729252,0.004051502328366041,0.01121780090034008,0.026049485430121422,0.23832619190216064,17,17,0,0.0,0.1531943582553801,0.11134094861599515,0.12254935760417385,0.1532096807557057,0.1531943582553801,0.15327097075700813,0.15324032575635693,0.7526228602981778,0.0,1.0,0.2473771397018222,2377,0.6562672556598564,0.17248632730332353,0.1379890618426588,0.17248632730332353,0.17248632730332353,0.17248632730332353,0.17206562894404712,1,0.009820186533033848,0.08468392491340637,10.314088821411133,7.245556354522705,6.564886093139648,17.556825637817383,0,0
right arm,subject07,data/right arm/subject07/filtered/subject07_session01_filtered.npz,subject07_session01_filtered.npz,363906,17,3638,181.953,0.05619814619421959,0.029657352715730667,0.01930377073585987,0.11307572573423386,0.5277283191680908,17,17,0,0.0,0.14808122398803264,0.11133492305641542,0.14809603507264837,0.14812565724187982,0.1481108461572641,0.14815527941111128,0.14809603507264837,0.7751511819681144,0.0,1.0,0.22484881803188564,2460,0.6761957119296317,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,1.5864561646594666e-05,0.08055629581212997,14926.953125,3990.748291015625,2011.8033447265625,122476.9921875,0,0
right arm,subject07,data/right arm/subject07/filtered/subject07_session02_filtered.npz,subject07_session02_filtered.npz,364284,17,3641,182.142,0.06393672525882721,0.031579215079545975,0.021326322108507156,0.13145147264003754,0.49391356110572815,17,17,0,0.0,0.14808561060505074,0.11138265570613938,0.1481152336517811,0.1481004221284159,0.14808561060505074,0.1481152336517811,0.1481152336517811,0.7753364460313101,0.0,1.0,0.22466355396868992,2460,0.6756385608349355,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,0.02813216671347618,0.11682384461164474,6.3364105224609375,3.6071386337280273,1.59018075466156,35.68869400024414,0,3
right arm,subject07,data/right arm/subject07/filtered/subject07_session03_filtered.npz,subject07_session03_filtered.npz,364068,17,3639,182.034,0.05783820152282715,0.02653667703270912,0.020129676908254623,0.12479636818170547,0.4588088095188141,17,17,0,0.0,0.1481212695685659,0.11133162517217376,0.1481508908603504,0.1481212695685659,0.14807683763088908,0.14809164827678134,0.14810645892267363,0.7746633690574334,0.0,1.0,0.22533663094256665,2459,0.6757350920582578,0.16673444489629932,0.16673444489629932,0.16673444489629932,0.16632777551850345,0.16673444489629932,0.16673444489629932,1,0.04376453906297684,0.19950999319553375,13.816585540771484,5.0229878425598145,0.9516356587409973,136.66026306152344,1,3
right arm,subject07,data/right arm/subject07/filtered/subject07_session04_filtered.npz,subject07_session04_filtered.npz,363960,17,3638,181.98,0.05400741472840309,0.023091426119208336,0.01930239051580429,0.11112181097269058,0.42756029963493347,17,17,0,0.0,0.14814046832649555,0.11134973414103115,0.1480516018188012,0.14809603507264837,0.14809603507264837,0.14803679073418546,0.1482293348341899,0.7757009345794392,0.0,1.0,0.22429906542056074,2460,0.6761957119296317,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,0.0701453909277916,0.2293703556060791,10.576339721679688,3.652556896209717,0.662947416305542,103.80644989013672,2,3
right arm,subject07,data/right arm/subject07/filtered/subject07_session05_filtered.npz,subject07_session05_filtered.npz,364338,17,3642,182.169,0.053177669644355774,0.023790329694747925,0.019609197974205017,0.09418398886919022,0.4473744332790375,17,17,0,0.0,0.14808945497630333,0.11140402843601896,0.14813388625592416,0.14808945497630333,0.14807464454976305,0.14805983412322274,0.14814869668246444,0.7740252608456892,0.0,1.0,0.22597473915431082,2459,0.6751784733662822,0.16673444489629932,0.16673444489629932,0.16673444489629932,0.16632777551850345,0.16673444489629932,0.16673444489629932,1,0.06645476818084717,0.20227013528347015,10.169145584106445,3.2467119693756104,0.730703592300415,90.1137924194336,1,2
right arm,subject07,data/right arm/subject07/filtered/subject07_session06_filtered.npz,subject07_session06_filtered.npz,364176,17,3640,182.088,0.05574823170900345,0.03001672402024269,0.01950763165950775,0.132980078458786,0.5384336709976196,17,17,0,0.0,0.14810919701974493,0.111255943475878,0.148124009420687,0.14810919701974493,0.14815363422257113,0.148124009420687,0.148124009420687,0.775,0.0,1.0,0.225,2461,0.6760989010989011,0.16659894351889476,0.16659894351889476,0.16659894351889476,0.1670052824055262,0.16659894351889476,0.16659894351889476,1,0.08526653796434402,0.2193984091281891,10.035697937011719,3.1002964973449707,0.3909193277359009,95.91409301757812,4,4
right arm,subject07,data/right arm/subject07/filtered/subject07_session07_filtered.npz,subject07_session07_filtered.npz,363852,17,3637,181.926,0.055469632148742676,0.028446780517697334,0.01956930384039879,0.11268981546163559,0.5128352046012878,17,17,0,0.0,0.14814266248000474,0.11120327033592037,0.1480537946560815,0.14814266248000474,0.14809822856804314,0.14821671899994077,0.14814266248000474,0.7753643112455321,0.0,1.0,0.22463568875446796,2460,0.6763816332141875,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,0.060883697122335434,0.1826089471578598,11.649116516113281,4.2728590965271,0.3948522210121155,106.968505859375,3,4
right arm,subject07,data/right arm/subject07/filtered/subject07_session08_filtered.npz,subject07_session08_filtered.npz,364392,17,3642,182.196,0.054229795932769775,0.02613823674619198,0.019757773727178574,0.11637447774410248,0.4819903075695038,17,17,0,0.0,0.14810207194798655,0.11138756831208069,0.14814650256957096,0.14805764132640215,0.14811688215518135,0.14807245153359697,0.14811688215518135,0.7748489840746843,0.0,1.0,0.22515101592531575,2461,0.6757276221856123,0.16659894351889476,0.16659894351889476,0.16659894351889476,0.16659894351889476,0.16659894351889476,0.1670052824055262,1,0.039518989622592926,0.21622447669506073,15.15495777130127,5.555706977844238,1.6080819368362427,144.37857055664062,0,2
right arm,subject08,data/right arm/subject08/filtered/subject08_session01_filtered.npz,subject08_session01_filtered.npz,366768,17,3666,183.384,0.01972825825214386,0.010257048532366753,0.005353275220841169,0.039163269102573395,0.5199165940284729,17,17,0,0.0,0.14812290734540282,0.11129218643515364,0.14809327683783224,0.14812290734540282,0.14812290734540282,0.14816735310675871,0.14807846158404694,0.7695035460992907,0.0,1.0,0.23049645390070922,2461,0.671303873431533,0.16659894351889476,0.16659894351889476,0.16659894351889476,0.1670052824055262,0.16659894351889476,0.16659894351889476,1,0.0177218709141016,0.054219868034124374,2.891293525695801,2.758495569229126,1.6780985593795776,5.110365390777588,0,2
right arm,subject08,data/right arm/subject08/filtered/subject08_session02_filtered.npz,subject08_session02_filtered.npz,360288,17,3601,180.144,0.02288004755973816,0.014019452966749668,0.0018382937414571643,0.05301253870129585,0.6127370595932007,17,17,0,0.0,0.1481152336517811,0.11130859808931348,0.1481152336517811,0.1481152336517811,0.1481152336517811,0.1481152336517811,0.1481152336517811,0.7831158011663427,0.0,1.0,0.2168841988336573,2460,0.6831435712302139,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,0.01653931476175785,0.07917006313800812,4.3329901695251465,5.269923686981201,0.2501200735569,5.822937488555908,2,2
right arm,subject08,data/right arm/subject08/filtered/subject08_session03_filtered.npz,subject08_session03_filtered.npz,360288,17,3601,180.144,0.020559772849082947,0.012743841856718063,0.0018185798544436693,0.04764508828520775,0.6198435425758362,17,17,0,0.0,0.1481108461572641,0.11133492305641542,0.1481108461572641,0.1481108461572641,0.1481108461572641,0.1481108461572641,0.1481108461572641,0.7831158011663427,0.0,1.0,0.2168841988336573,2460,0.6831435712302139,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,0.013429523445665836,0.08768382668495178,5.8929266929626465,6.40255880355835,1.002113938331604,11.080986976623535,2,2
right arm,subject08,data/right arm/subject08/filtered/subject08_session04_filtered.npz,subject08_session04_filtered.npz,360342,17,3602,180.171,0.020129185169935226,0.011775362305343151,0.0018162322230637074,0.0436021089553833,0.5849894881248474,17,17,0,0.0,0.1481152336517811,0.11130859808931348,0.1481152336517811,0.1481152336517811,0.1481152336517811,0.1481152336517811,0.1481152336517811,0.7828983897834536,0.0,1.0,0.21710161021654636,2460,0.6829539144919489,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,0.015410449355840683,0.06218694895505905,3.8377294540405273,4.107782363891602,1.0228532552719116,7.286984920501709,2,3
right arm,subject08,data/right arm/subject08/filtered/subject08_session05_filtered.npz,subject08_session05_filtered.npz,360342,17,3602,180.171,0.01845993660390377,0.011707148514688015,0.0018330627353861928,0.044575825333595276,0.6341922283172607,17,17,0,0.0,0.14811962140624768,0.11128227156251388,0.14811962140624768,0.14811962140624768,0.14811962140624768,0.14811962140624768,0.14811962140624768,0.7828983897834536,0.0,1.0,0.21710161021654636,2460,0.6829539144919489,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,0.013700968585908413,0.03632022440433502,2.6960813999176025,2.6898438930511475,1.0020140409469604,4.664587497711182,2,2
right arm,subject08,data/right arm/subject08/filtered/subject08_session06_filtered.npz,subject08_session06_filtered.npz,360342,17,3602,180.171,0.018037350848317146,0.010712618939578533,0.0018321623792871833,0.04084372892975807,0.5939130783081055,17,17,0,0.0,0.1481152336517811,0.11130859808931348,0.1481152336517811,0.1481152336517811,0.1481152336517811,0.1481152336517811,0.1481152336517811,0.7828983897834536,0.0,1.0,0.21710161021654636,2460,0.6829539144919489,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,0.013092885725200176,0.06957852095365524,4.83609676361084,5.466012477874756,1.0142998695373535,6.489815711975098,2,2
right arm,subject08,data/right arm/subject08/filtered/subject08_session07_filtered.npz,subject08_session07_filtered.npz,360450,17,3603,180.225,0.017598971724510193,0.011122162453830242,0.0018324850825592875,0.04237451031804085,0.6319779753684998,17,17,0,0.0,0.1481152336517811,0.11130859808931348,0.1481152336517811,0.1481152336517811,0.1481152336517811,0.1481152336517811,0.1481152336517811,0.7826810990840966,0.0,1.0,0.21731890091590342,2460,0.6827643630308077,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,0.020050877705216408,0.04035273939371109,2.092008590698242,2.453984260559082,0.8136140704154968,3.2724239826202393,6,7
right arm,subject09,data/right arm/subject09/filtered/subject09_session01_filtered.npz,subject09_session01_filtered.npz,364824,17,3647,182.412,0.023493513464927673,0.014397512190043926,0.010622801259160042,0.0695091187953949,0.6128292679786682,17,17,0,0.0,0.148124009420687,0.11140406748529869,0.14806475981691872,0.14809438461880287,0.14804994741597666,0.14815363422257113,0.14810919701974493,0.7735124760076776,0.0,1.0,0.22648752399232247,2459,0.674252810529202,0.16673444489629932,0.16673444489629932,0.16673444489629932,0.16632777551850345,0.16673444489629932,0.16673444489629932,1,0.013171158730983734,0.039479874074459076,4.284272193908691,2.2943973541259766,2.0238492488861084,11.162286758422852,0,0
right arm,subject09,data/right arm/subject09/filtered/subject09_session02_filtered.npz,subject09_session02_filtered.npz,365148,17,3650,182.574,0.023130252957344055,0.009659956209361553,0.010667778551578522,0.05231853947043419,0.41763296723365784,17,17,0,0.0,0.14804665802629144,0.11129790779485281,0.14810590631364562,0.14814663951120163,0.14812071838548416,0.14817626365487874,0.14810590631364562,0.7726027397260274,0.0,1.0,0.2273972602739726,2460,0.673972602739726,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,0.013912872411310673,0.04692300409078598,4.330290794372559,3.3105483055114746,2.447159767150879,13.923699378967285,0,0
right arm,subject09,data/right arm/subject09/filtered/subject09_session03_filtered.npz,subject09_session03_filtered.npz,365256,17,3651,182.628,0.02780764177441597,0.017752161249518394,0.0113155422732234,0.08612564206123352,0.6383914947509766,17,17,0,0.0,0.14810645892267363,0.1113612464639583,0.14807683763088908,0.14806202698499682,0.1481508908603504,0.14813608021445815,0.14810645892267363,0.7721172281566694,0.0,1.0,0.22788277184333058,2459,0.673514105724459,0.16673444489629932,0.16673444489629932,0.16673444489629932,0.16673444489629932,0.16673444489629932,0.16632777551850345,1,0.01442308072000742,0.04339279979467392,3.484525203704834,3.0433177947998047,2.0556135177612305,4.991702079772949,0,0
right arm,subject09,data/right arm/subject09/filtered/subject09_session04_filtered.npz,subject09_session04_filtered.npz,365418,17,3653,182.709,0.0266270712018013,0.01167844608426094,0.011640042066574097,0.05717999488115311,0.43859297037124634,17,17,0,0.0,0.14807683763088908,0.11143529969341963,0.1481212695685659,0.14810645892267363,0.14807683763088908,0.1481212695685659,0.14806202698499682,0.7719682452778538,0.0,1.0,0.22803175472214618,2460,0.6734191075828087,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,0.017272798344492912,0.05489804223179817,5.71954870223999,3.0223464965820312,2.193948268890381,27.51757049560547,0,0
right arm,subject09,data/right arm/subject09/filtered/subject09_session05_filtered.npz,subject09_session05_filtered.npz,365256,17,3651,182.628,0.026020720601081848,0.011422756128013134,0.011014667339622974,0.05860066041350365,0.4389869272708893,17,17,0,0.0,0.1480088266220399,0.11148793744353776,0.14812730477022645,0.1481717340757964,0.14805325592760984,0.14808287546465648,0.14806806569613318,0.7729389208436045,0.0,1.0,0.2270610791563955,2459,0.673514105724459,0.16673444489629932,0.16673444489629932,0.16673444489629932,0.16673444489629932,0.16673444489629932,0.16632777551850345,1,0.016230052337050438,0.05394785478711128,5.085880279541016,3.0878992080688477,2.1882457733154297,11.666935920715332,0,0
right arm,subject09,data/right arm/subject09/filtered/subject09_session06_filtered.npz,subject09_session06_filtered.npz,364500,17,3644,182.25,0.02549881301820278,0.010961292311549187,0.010549421422183514,0.057631541043519974,0.42987459897994995,17,17,0,0.0,0.14809330426058853,0.1112661822031859,0.14812291995987073,0.14812291995987073,0.14812291995987073,0.14819325724566593,0.14807849641094745,0.7738748627881449,0.0,1.0,0.2261251372118551,2461,0.6753567508232712,0.16659894351889476,0.16659894351889476,0.16659894351889476,0.16659894351889476,0.1670052824055262,0.16659894351889476,1,0.017660191282629967,0.0662107765674591,5.138532638549805,3.8715245723724365,1.7962948083877563,10.505451202392578,0,1
right arm,subject10,data/right arm/subject10/filtered/subject10_session01_filtered.npz,subject10_session01_filtered.npz,364716,17,3646,182.358,0.06434272974729538,0.04587802663445473,0.01281746570020914,0.20248696208000183,0.7130258083343506,17,17,0,0.0,0.14808122398803264,0.11146822281795696,0.14809603507264837,0.1480664129034169,0.14808122398803264,0.1481108461572641,0.14809603507264837,0.773450356555129,0.0,1.0,0.22654964344487108,2460,0.6747120131651124,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,0.07033558189868927,0.18529322743415833,7.71605920791626,8.57913589477539,0.07510048896074295,17.893335342407227,4,5
right arm,subject10,data/right arm/subject10/filtered/subject10_session02_filtered.npz,subject10_session02_filtered.npz,364662,17,3645,182.331,0.03912337124347687,0.018527669832110405,0.005343942902982235,0.08051374554634094,0.4735703766345978,17,17,0,0.0,0.1480571022390712,0.11159815187773961,0.1480719109110295,0.1480571022390712,0.1480274848951546,0.1480719109110295,0.1481163369269044,0.7736625514403292,0.0,1.0,0.22633744855967078,2460,0.6748971193415638,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,0.03233412280678749,0.15815773606300354,11.518714904785156,13.24292278289795,0.9328182935714722,27.580495834350586,4,4
right arm,subject10,data/right arm/subject10/filtered/subject10_session03_filtered.npz,subject10_session03_filtered.npz,360288,17,3601,180.144,0.07892774045467377,0.08851933479309082,0.020423660054802895,0.3359108865261078,1.1215237379074097,17,17,0,0.0,0.14808834639370733,0.11124772245841172,0.14813278622957618,0.14813278622957618,0.14813278622957618,0.14813278622957618,0.14813278622957618,0.7831158011663427,0.0,1.0,0.2168841988336573,2460,0.6831435712302139,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,0.02402077242732048,0.18354472517967224,11.491418838500977,12.452349662780762,1.4588278532028198,20.222543716430664,1,2
right arm,subject10,data/right arm/subject10/filtered/subject10_session04_filtered.npz,subject10_session04_filtered.npz,360612,17,3605,180.306,0.07455138862133026,0.07564301788806915,0.016184808686375618,0.28746819496154785,1.014642596244812,17,17,0,0.0,0.14820354847309025,0.11129705873641184,0.14809987855809958,0.14809987855809958,0.14809987855809958,0.14809987855809958,0.14809987855809958,0.782246879334258,0.0,1.0,0.217753120665742,2460,0.6823855755894591,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,0.06599611043930054,0.1514323353767395,7.461034297943115,7.116942405700684,0.8109486103057861,25.299545288085938,3,3
right arm,subject10,data/right arm/subject10/filtered/subject10_session05_filtered.npz,subject10_session05_filtered.npz,360234,17,3601,180.117,0.06367295980453491,0.060561634600162506,0.0070395995862782,0.24399305880069733,0.9511358737945557,17,17,0,0.0,0.1481152336517811,0.11130859808931348,0.1481152336517811,0.1481152336517811,0.1481152336517811,0.1481152336517811,0.1481152336517811,0.7831158011663427,0.0,1.0,0.2168841988336573,2460,0.6831435712302139,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,0.06911807507276535,0.16064421832561493,8.28885555267334,9.847173690795898,0.39552295207977295,18.158260345458984,4,4
right arm,subject10,data/right arm/subject10/filtered/subject10_session06_filtered.npz,subject10_session06_filtered.npz,360288,17,3601,180.144,0.07518993318080902,0.08485450595617294,0.013656594790518284,0.29976600408554077,1.128535509109497,17,17,0,0.0,0.14811742749651924,0.11129543502088456,0.14811742749651924,0.14811742749651924,0.14811742749651924,0.14811742749651924,0.14811742749651924,0.7831158011663427,0.0,1.0,0.2168841988336573,2460,0.6831435712302139,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,0.04333174601197243,0.17059342563152313,11.963459968566895,15.33549690246582,0.6693074703216553,21.53996467590332,3,4
right arm,subject10,data/right arm/subject10/filtered/subject10_session07_filtered.npz,subject10_session07_filtered.npz,360396,17,3602,180.198,0.09683746844530106,0.10558035969734192,0.024246474727988243,0.3719007968902588,1.0902842283248901,17,17,0,0.0,0.1481218153809693,0.11131354425879844,0.1481218153809693,0.1481218153809693,0.1481218153809693,0.1481218153809693,0.14807737883635502,0.7828983897834536,0.0,1.0,0.21710161021654636,2460,0.6829539144919489,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,0.032752424478530884,0.1796383261680603,9.35688304901123,10.63582706451416,1.5217732191085815,15.205462455749512,0,2
right arm,subject10,data/right arm/subject10/filtered/subject10_session08_filtered.npz,subject10_session08_filtered.npz,360234,17,3601,180.117,0.1520700752735138,0.18366463482379913,0.026602432131767273,0.6940336227416992,1.2077631950378418,17,17,0,0.0,0.14812620352540365,0.11124277884757813,0.14812620352540365,0.14812620352540365,0.14812620352540365,0.14812620352540365,0.14812620352540365,0.7831158011663427,0.0,1.0,0.2168841988336573,2460,0.6831435712302139,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,0.038408517837524414,0.13755103945732117,7.883899688720703,8.88382625579834,0.7341459393501282,15.551465034484863,3,3
right arm,subject11,data/right arm/subject11/filtered/subject11_session01_filtered.npz,subject11_session01_filtered.npz,365580,17,3654,182.79,0.028195057064294815,0.015457170084118843,0.005436970852315426,0.0440550334751606,0.5482227206230164,17,17,0,0.0,0.14816789399442426,0.11130733545848004,0.14806422830147464,0.14804941891676757,0.1481086564555959,0.14815308460971718,0.1481493822635404,0.7720306513409961,0.0,1.0,0.22796934865900384,2461,0.6735084838533114,0.1670052824055262,0.16659894351889476,0.16659894351889476,0.16659894351889476,0.16659894351889476,0.16659894351889476,1,0.01229784544557333,0.09836965799331665,8.390748977661133,7.967492580413818,2.8859663009643555,21.266021728515625,0,0
right arm,subject11,data/right arm/subject11/filtered/subject11_session02_filtered.npz,subject11_session02_filtered.npz,365850,17,3657,182.925,0.02659900300204754,0.014885061420500278,0.005196052603423595,0.04221781715750694,0.5596097707748413,17,17,0,0.0,0.14813608503834425,0.11152399846030853,0.14804725668433363,0.1480768661356705,0.14806206141000208,0.1480768661356705,0.1480768661356705,0.7713973202078206,0.0,1.0,0.22860267979217938,2460,0.6726825266611977,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,0.012309112586081028,0.08718118071556091,6.812467575073242,7.134714603424072,2.2601051330566406,16.17931365966797,0,0
